tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,winner_raw
World Table Tennis Championships Shanghai 2005,2005-04-30,WANG Liqin,MGOQI Nombulelo,4,1,"11,11,11,9,11|8,8,5,11,8",R128,WORLD_CHAMPIONSHIPS,MS,948,Main Draw,WANG Liqin (CHN),MGOQI Nombulelo (RSA),WANG Liqin
World Table Tennis Championships Shanghai 2005,2005-04-30,TAYAG Jesusa,KEJEBACHIAN Lara,4,1,"11,12,11,11,11|13,10,6,6,9",QR4,WORLD_CHAMPIONSHIPS,WS,948,Qualification,TAYAG Jesusa (PHI),KEJEBACHIAN Lara (LBN),TAYAG Jesusa
World Table Tennis Championships Shanghai 2005,2005-04-30,LATT Katlin,KEJEBACHIAN Lara,4,1,"11,13,11,13,11|9,11,9,15,9",5,WORLD_CHAMPIONSHIPS,WS,948,Qualification,LATT Katlin (EST),KEJEBACHIAN Lara (LBN),LATT Katlin
World Table Tennis Championships Shanghai 2005,2005-04-30,TAYAG Jesusa,MOHAMED Mueena,4,0,"12,11,11,11|10,7,9,6",6,WORLD_CHAMPIONSHIPS,WS,948,Qualification,TAYAG Jesusa (PHI),MOHAMED Mueena (MDV),TAYAG Jesusa
World Table Tennis Championships Shanghai 2005,2005-04-30,BUKIN Andrey,BARIKIAN Elizabeth,4,0,,QR2,WORLD_CHAMPIONSHIPS,WS,948,Qualification,BUKIN Andrey (RUS),BARIKIAN Elizabeth (LBN),BUKIN Andrey
World Table Tennis Championships Shanghai 2005,2005-04-30,SILVA Ana,BUKIN Andrey,4,0,"12,11,11,11|3,1,2,3",3,WORLD_CHAMPIONSHIPS,WS,948,Qualification,SILVA Ana (POR),BUKIN Andrey (RUS),SILVA Ana
World Table Tennis Championships Shanghai 2005,2005-04-30,SILVA Ana,BARIKIAN Elizabeth,4,3,"3,11,7,11,11,11,12|11,8,11,13,2,4,10",5,WORLD_CHAMPIONSHIPS,WS,948,Qualification,SILVA Ana (POR),BARIKIAN Elizabeth (LBN),SILVA Ana
World Table Tennis Championships Shanghai 2005,2005-04-30,NGAN Anna,KIM Bumseob,4,1,"9,11,11,11,11|11,6,4,4,5",,WORLD_CHAMPIONSHIPS,WS,948,Qualification,NGAN Anna (CAN),KIM Bumseob (KOR),NGAN Anna
World Table Tennis Championships Shanghai 2005,2005-04-30,HERATH KALPANI Gayanthika,MUSTAFAY Eliona,4,1,"7,12,11,11,11|11,10,7,9,9",QR2,WORLD_CHAMPIONSHIPS,WS,948,Qualification,HERATH KALPANI Gayanthika (SRI),MUSTAFAY Eliona (ALB),HERATH KALPANI Gayanthika
World Table Tennis Championships Shanghai 2005,2005-04-30,NGAN Anna,MUSTAFAY Eliona,4,0,"12,11,11,11|9,9,6,9",3,WORLD_CHAMPIONSHIPS,WS,948,Qualification,NGAN Anna (CAN),MUSTAFAY Eliona (ALB),NGAN Anna
World Table Tennis Championships Shanghai 2005,2005-04-30,HERATH KALPANI Gayanthika,KIM Bumseob,4,2,"11,9,11,11,5,11|5,11,5,3,11,9",QR4,WORLD_CHAMPIONSHIPS,WS,948,Qualification,HERATH KALPANI Gayanthika (SRI),KIM Bumseob (KOR),HERATH KALPANI Gayanthika
World Table Tennis Championships Shanghai 2005,2005-04-30,HERATH KALPANI Gayanthika,NGAN Anna,4,2,"9,11,12,11,2,11|11,6,10,8,11,9",5,WORLD_CHAMPIONSHIPS,WS,948,Qualification,HERATH KALPANI Gayanthika (SRI),NGAN Anna (CAN),HERATH KALPANI Gayanthika
World Table Tennis Championships Shanghai 2005,2005-04-30,MUSTAFAY Eliona,KIM Bumseob,4,0,"11,11,11,11|2,9,7,4",6,WORLD_CHAMPIONSHIPS,WS,948,Qualification,MUSTAFAY Eliona (ALB),KIM Bumseob (KOR),MUSTAFAY Eliona
World Table Tennis Championships Shanghai 2005,2005-04-30,PRONSKAYA Tatyana,SOLICHERO Carmen,4,3,"10,10,7,11,11,11,12|12,12,11,7,4,9,10",,WORLD_CHAMPIONSHIPS,WS,948,Qualification,PRONSKAYA Tatyana (KGZ),SOLICHERO Carmen (ESP),PRONSKAYA Tatyana
World Table Tennis Championships Shanghai 2005,2005-04-30,KOUREA Louiza,PERMONOVA Irina,4,0,"11,11,11,11|6,9,8,4",QR2,WORLD_CHAMPIONSHIPS,WS,948,Qualification,KOUREA Louiza (CYP),PERMONOVA Irina (TKM),KOUREA Louiza
World Table Tennis Championships Shanghai 2005,2005-04-30,PRONSKAYA Tatyana,PERMONOVA Irina,4,1,"13,8,11,11,11|10,11,4,6,2",3,WORLD_CHAMPIONSHIPS,WS,948,Qualification,PRONSKAYA Tatyana (KGZ),PERMONOVA Irina (TKM),PRONSKAYA Tatyana
World Table Tennis Championships Shanghai 2005,2005-04-30,SOLICHERO Carmen,KOUREA Louiza,4,3,"3,11,11,14,10,9,11|12,4,8,12,12,11,6",QR4,WORLD_CHAMPIONSHIPS,WS,948,Qualification,SOLICHERO Carmen (ESP),KOUREA Louiza (CYP),SOLICHERO Carmen
World Table Tennis Championships Shanghai 2005,2005-04-30,PRONSKAYA Tatyana,KOUREA Louiza,4,0,"11,11,11,11|4,9,7,2",5,WORLD_CHAMPIONSHIPS,WS,948,Qualification,PRONSKAYA Tatyana (KGZ),KOUREA Louiza (CYP),PRONSKAYA Tatyana
World Table Tennis Championships Shanghai 2005,2005-04-30,SOLICHERO Carmen,PERMONOVA Irina,4,1,"11,11,7,11,11|6,2,11,4,8",6,WORLD_CHAMPIONSHIPS,WS,948,Qualification,SOLICHERO Carmen (ESP),PERMONOVA Irina (TKM),SOLICHERO Carmen
World Table Tennis Championships Shanghai 2005,2005-04-30,MEDINA Paula,SIDABRAITE Martyna,4,1,"11,11,11,11,11|8,5,13,4,4",,WORLD_CHAMPIONSHIPS,WS,948,Qualification,MEDINA Paula (COL),SIDABRAITE Martyna (LTU),MEDINA Paula
World Table Tennis Championships Shanghai 2005,2005-04-30,SIDABRAITE Martyna,MENAIFI Asma,4,0,,QR4,WORLD_CHAMPIONSHIPS,WS,948,Qualification,SIDABRAITE Martyna (LTU),MENAIFI Asma (ALG),SIDABRAITE Martyna
World Table Tennis Championships Shanghai 2005,2005-04-30,MEDINA Paula,MENAIFI Asma,4,0,,5,WORLD_CHAMPIONSHIPS,WS,948,Qualification,MEDINA Paula (COL),MENAIFI Asma (ALG),MEDINA Paula
World Table Tennis Championships Shanghai 2005,2005-04-30,PRABHU Mamata,YANG Annie,4,3,"6,11,7,11,8,11,11|11,7,11,8,11,8,8",QR2,WORLD_CHAMPIONSHIPS,WS,948,Qualification,PRABHU Mamata (IND),YANG Annie (NZL),PRABHU Mamata
World Table Tennis Championships Shanghai 2005,2005-04-30,PRABHU Mamata,LINDMAE Karin,4,0,"11,11,11,11|5,7,8,7",3,WORLD_CHAMPIONSHIPS,WS,948,Qualification,PRABHU Mamata (IND),LINDMAE Karin (EST),PRABHU Mamata
World Table Tennis Championships Shanghai 2005,2005-04-30,LINDMAE Karin,YANG Annie,4,1,"11,11,11,5,11|7,6,7,11,9",5,WORLD_CHAMPIONSHIPS,WS,948,Qualification,LINDMAE Karin (EST),YANG Annie (NZL),LINDMAE Karin
World Table Tennis Championships Shanghai 2005,2005-04-30,ZOLFONOON Zoheil,MAKHMUDOVA Saida,4,0,"11,11,12,11|7,9,10,7",,WORLD_CHAMPIONSHIPS,WS,948,Qualification,ZOLFONOON Zoheil (USA),MAKHMUDOVA Saida (UZB),ZOLFONOON Zoheil
World Table Tennis Championships Shanghai 2005,2005-04-30,BEDOYA Natalia,SAPORTA Dana,4,0,,QR2,WORLD_CHAMPIONSHIPS,WS,948,Qualification,BEDOYA Natalia (COL),SAPORTA Dana (ISR),BEDOYA Natalia
World Table Tennis Championships Shanghai 2005,2005-04-30,MAKHMUDOVA Saida,SAPORTA Dana,4,0,,3,WORLD_CHAMPIONSHIPS,WS,948,Qualification,MAKHMUDOVA Saida (UZB),SAPORTA Dana (ISR),MAKHMUDOVA Saida
World Table Tennis Championships Shanghai 2005,2005-04-30,ZOLFONOON Zoheil,BEDOYA Natalia,4,3,"11,10,10,11,11,7,11|6,12,12,6,6,11,7",QR4,WORLD_CHAMPIONSHIPS,WS,948,Qualification,ZOLFONOON Zoheil (USA),BEDOYA Natalia (COL),ZOLFONOON Zoheil
World Table Tennis Championships Shanghai 2005,2005-04-30,MAKHMUDOVA Saida,BEDOYA Natalia,4,1,"9,11,11,11,11|11,9,8,9,9",5,WORLD_CHAMPIONSHIPS,WS,948,Qualification,MAKHMUDOVA Saida (UZB),BEDOYA Natalia (COL),MAKHMUDOVA Saida
World Table Tennis Championships Shanghai 2005,2005-04-30,ZOLFONOON Zoheil,SAPORTA Dana,4,0,,6,WORLD_CHAMPIONSHIPS,WS,948,Qualification,ZOLFONOON Zoheil (USA),SAPORTA Dana (ISR),ZOLFONOON Zoheil
World Table Tennis Championships Shanghai 2005,2005-04-30,LUCENKOVA Viktoria,SKUFI Erida,4,0,"11,11,11,11|4,4,5,6",,WORLD_CHAMPIONSHIPS,WS,948,Qualification,LUCENKOVA Viktoria (SVK),SKUFI Erida (ALB),LUCENKOVA Viktoria
World Table Tennis Championships Shanghai 2005,2005-04-30,LUCENKOVA Viktoria,HUANG Crystal Xi,4,1,"11,11,9,11,11|4,2,11,2,9",3,WORLD_CHAMPIONSHIPS,WS,948,Qualification,LUCENKOVA Viktoria (SVK),HUANG Crystal Xi (USA),LUCENKOVA Viktoria
World Table Tennis Championships Shanghai 2005,2005-04-30,SKUFI Erida,GUENNI Olfa,4,0,,QR4,WORLD_CHAMPIONSHIPS,WS,948,Qualification,SKUFI Erida (ALB),GUENNI Olfa (TUN),SKUFI Erida
World Table Tennis Championships Shanghai 2005,2005-04-30,LUCENKOVA Viktoria,GUENNI Olfa,4,0,,5,WORLD_CHAMPIONSHIPS,WS,948,Qualification,LUCENKOVA Viktoria (SVK),GUENNI Olfa (TUN),LUCENKOVA Viktoria
World Table Tennis Championships Shanghai 2005,2005-04-30,HUANG Crystal Xi,SKUFI Erida,4,0,"11,11,13,11|6,9,11,3",6,WORLD_CHAMPIONSHIPS,WS,948,Qualification,HUANG Crystal Xi (USA),SKUFI Erida (ALB),HUANG Crystal Xi
World Table Tennis Championships Shanghai 2005,2005-04-30,BLASZCZYK Lucjan,HOYAMA Hugo/MONTEIRO Thiago,4,1,"11,11,11,9,12|7,6,9,11,10",R64,WORLD_CHAMPIONSHIPS,MD,948,Main Draw,BLASZCZYK Lucjan (POL),HOYAMA Hugo (BRA) / MONTEIRO Thiago (BRA),BLASZCZYK Lucjan
World Table Tennis Championships Shanghai 2005,2005-04-30,BLASZCZYK Lucjan,KO Lai Chak/LI Ching,4,2,"7,10,12,11,11,11|11,12,10,7,9,4",R16,WORLD_CHAMPIONSHIPS,MD,948,Main Draw,BLASZCZYK Lucjan (POL),KO Lai Chak (HKG) / LI Ching (HKG),BLASZCZYK Lucjan
World Table Tennis Championships Shanghai 2005,2005-04-30,DIAZ Violeta/SUN Sopheak,SZOCS Hunor/TERNIQI Arjon,3,2,"9,11,6,11,11|11,6,11,9,8",QR128,WORLD_CHAMPIONSHIPS,MD,948,Qualification,DIAZ Violeta (CHI) / SUN Sopheak (CAM),SZOCS Hunor (ROU) / TERNIQI Arjon (ALB),DIAZ Violeta
World Table Tennis Championships Shanghai 2005,2005-04-30,CHAN Koon Wah/IBRAHIM Muhd Shakirin,ASATRYAN Murad/SARGSYAN Davit,3,0,,QR128,WORLD_CHAMPIONSHIPS,MD,948,Qualification,CHAN Koon Wah (MAS) / IBRAHIM Muhd Shakirin (MAS),ASATRYAN Murad (ARM) / SARGSYAN Davit (ARM),CHAN Koon Wah
World Table Tennis Championships Shanghai 2005,2005-04-30,CHUMAKOU Dmitry/SAMSONOV Vladimir,HUANG Johnny/PETER-PAUL Pradeeban,4,0,"11,11,11,11|9,7,9,7",R64,WORLD_CHAMPIONSHIPS,MD,948,Main Draw,CHUMAKOU Dmitry (BLR) / SAMSONOV Vladimir (BLR),HUANG Johnny (CAN) / PETER-PAUL Pradeeban (CAN),CHUMAKOU Dmitry
World Table Tennis Championships Shanghai 2005,2005-04-30,CSABA Bence/KASSAM Faazil,HORVAT Mitja/SLATINSEK Uros,3,1,"11,8,11,11|4,11,9,5",QR128,WORLD_CHAMPIONSHIPS,MD,948,Qualification,CSABA Bence (CAN) / KASSAM Faazil (CAN),HORVAT Mitja (SLO) / SLATINSEK Uros (SLO),CSABA Bence
World Table Tennis Championships Shanghai 2005,2005-04-30,JACOBS David/MARDIYONO Yon,CSABA Bence/KASSAM Faazil,3,1,"5,11,12,11|11,7,10,8",QR64,WORLD_CHAMPIONSHIPS,MD,948,Qualification,JACOBS David (INA) / MARDIYONO Yon (INA),CSABA Bence (CAN) / KASSAM Faazil (CAN),JACOBS David
World Table Tennis Championships Shanghai 2005,2005-04-30,CHEN Qi/MA Lin,FAZEKAS Peter/PAZSY Ferenc,4,1,"11,11,11,6,11|8,8,9,11,6",R64,WORLD_CHAMPIONSHIPS,MD,948,Main Draw,CHEN Qi (CHN) / MA Lin (CHN),FAZEKAS Peter (HUN) / PAZSY Ferenc (HUN),CHEN Qi
World Table Tennis Championships Shanghai 2005,2005-04-30,KONG Linghui/WANG Hao,SALEH Ahmed/LASHIN Elsayed,4,1,"11,11,11,8,12|3,5,5,11,10",R64,WORLD_CHAMPIONSHIPS,MD,948,Main Draw,KONG Linghui (CHN) / WANG Hao (CHN),SALEH Ahmed (EGY) / LASHIN Elsayed (EGY),KONG Linghui
World Table Tennis Championships Shanghai 2005,2005-04-30,CHEN Qi/MA Lin,KREANGA Kalinikos/PAPAGEORGIOU Konstantinos,4,0,"11,11,11,11|9,6,9,2",R32,WORLD_CHAMPIONSHIPS,MD,948,Main Draw,CHEN Qi (CHN) / MA Lin (CHN),KREANGA Kalinikos (GRE) / PAPAGEORGIOU Konstantinos (GRE),CHEN Qi
World Table Tennis Championships Shanghai 2005,2005-04-30,KONG Linghui/WANG Hao,BENTSEN Allan/MONRAD Martin,4,1,"11,4,11,11,11|8,11,5,7,3",R32,WORLD_CHAMPIONSHIPS,MD,948,Main Draw,KONG Linghui (CHN) / WANG Hao (CHN),BENTSEN Allan (DEN) / MONRAD Martin (DEN),KONG Linghui
World Table Tennis Championships Shanghai 2005,2005-04-30,CHEN Qi/MA Lin,CRISAN Adrian/FLOREA Vasile,4,1,"11,11,11,9,11|5,7,5,11,5",R16,WORLD_CHAMPIONSHIPS,MD,948,Main Draw,CHEN Qi (CHN) / MA Lin (CHN),CRISAN Adrian (ROU) / FLOREA Vasile (ROU),CHEN Qi
World Table Tennis Championships Shanghai 2005,2005-04-30,KONG Linghui/WANG Hao,GRUJIC Slobodan/KARAKASEVIC Aleksandar,4,0,"11,11,11,11|6,3,6,9",R16,WORLD_CHAMPIONSHIPS,MD,948,Main Draw,KONG Linghui (CHN) / WANG Hao (CHN),GRUJIC Slobodan (SRB) / KARAKASEVIC Aleksandar (SRB),KONG Linghui
World Table Tennis Championships Shanghai 2005,2005-04-30,CHEN Qi/MA Lin,CHIANG Peng-Lung/CHUANG Chih-Yuan,4,2,"8,8,11,11,11,11|11,11,2,5,2,6",QF,WORLD_CHAMPIONSHIPS,MD,948,Main Draw,CHEN Qi (CHN) / MA Lin (CHN),CHIANG Peng-Lung (TPE) / CHUANG Chih-Yuan (TPE),CHEN Qi
World Table Tennis Championships Shanghai 2005,2005-04-30,KONG Linghui/WANG Hao,CHEUNG Yuk/LEUNG Chu Yan,4,1,"11,11,11,9,11|3,7,5,11,8",QF,WORLD_CHAMPIONSHIPS,MD,948,Main Draw,KONG Linghui (CHN) / WANG Hao (CHN),CHEUNG Yuk (HKG) / LEUNG Chu Yan (HKG),KONG Linghui
World Table Tennis Championships Shanghai 2005,2005-04-30,BOLL Timo/SUSS Christian,CHEN Qi/MA Lin,4,1,"13,3,11,15,11|11,11,6,13,7",SF,WORLD_CHAMPIONSHIPS,MD,948,Main Draw,BOLL Timo (GER) / SUSS Christian (GER),CHEN Qi (CHN) / MA Lin (CHN),BOLL Timo
World Table Tennis Championships Shanghai 2005,2005-04-30,KONG Linghui/WANG Hao,WANG Liqin/YAN Sen,4,2,"13,11,2,7,11,12|11,8,11,11,7,10",SF,WORLD_CHAMPIONSHIPS,MD,948,Main Draw,KONG Linghui (CHN) / WANG Hao (CHN),WANG Liqin (CHN) / YAN Sen (CHN),KONG Linghui
World Table Tennis Championships Shanghai 2005,2005-04-30,ROY Soumyadeep/SAHA Subhajit,FANG Li/SHI Lei,3,1,"11,11,10,11|6,4,12,7",QR128,WORLD_CHAMPIONSHIPS,MD,948,Qualification,ROY Soumyadeep (IND) / SAHA Subhajit (IND),FANG Li (CHN) / SHI Lei (CHN),ROY Soumyadeep
World Table Tennis Championships Shanghai 2005,2005-04-30,CARNEROS Alfredo/DURAN Marc,BABUNGU Bomboko/LUYINDULA Jose,3,0,,QR128,WORLD_CHAMPIONSHIPS,MD,948,Qualification,CARNEROS Alfredo (ESP) / DURAN Marc (ESP),BABUNGU Bomboko (COD) / LUYINDULA Jose (COD),CARNEROS Alfredo
World Table Tennis Championships Shanghai 2005,2005-04-30,MADRID Marcos/MENDEZ Rafael,/SALAZAR Jonathan,3,1,"7,11,12,11|13,5,10,8",QR64,WORLD_CHAMPIONSHIPS,MD,948,Qualification,MADRID Marcos (MEX) / MENDEZ Rafael (MEX), / SALAZAR Jonathan (COL),MADRID Marcos
World Table Tennis Championships Shanghai 2005,2005-04-30,AL-HASHEDI Mohammed/AL-QERSHI Wael,AGUILAR David-Fernando/FERNANDEZ Christian,3,0,"11,11,11|5,8,8",QR128,WORLD_CHAMPIONSHIPS,MD,948,Qualification,AL-HASHEDI Mohammed (YEM) / AL-QERSHI Wael (YEM),AGUILAR David-Fernando (CRC) / FERNANDEZ Christian (CRC),AL-HASHEDI Mohammed
World Table Tennis Championships Shanghai 2005,2005-04-30,SAIVE Jean-Michel/SAIVE Philippe,JIANG Weizhong/SURBEK Dragutin,4,0,"11,11,11,11|7,6,8,8",R64,WORLD_CHAMPIONSHIPS,MD,948,Main Draw,SAIVE Jean-Michel (BEL) / SAIVE Philippe (BEL),JIANG Weizhong (CRO) / SURBEK Dragutin (CRO),SAIVE Jean-Michel
World Table Tennis Championships Shanghai 2005,2005-04-30,PRIMORAC Zoran/TOSIC Roko,JAKAB Janos/ZWICKL Daniel,4,2,"11,11,11,4,11,11|9,13,5,11,4,9",R64,WORLD_CHAMPIONSHIPS,MD,948,Main Draw,PRIMORAC Zoran (CRO) / TOSIC Roko (CRO),JAKAB Janos (HUN) / ZWICKL Daniel (HUN),PRIMORAC Zoran
World Table Tennis Championships Shanghai 2005,2005-04-30,KO Lai Chak/LI Ching,PRIMORAC Zoran/TOSIC Roko,4,1,"11,11,11,11,11|9,7,4,13,3",R32,WORLD_CHAMPIONSHIPS,MD,948,Main Draw,KO Lai Chak (HKG) / LI Ching (HKG),PRIMORAC Zoran (CRO) / TOSIC Roko (CRO),KO Lai Chak
World Table Tennis Championships Shanghai 2005,2005-04-30,PERSSON Jorgen/WALDNER Jan-Ove,KLASEK Marek/KOSTAL Radek,4,3,"11,8,11,8,11,10,11|8,11,7,11,9,12,5",R64,WORLD_CHAMPIONSHIPS,MD,948,Main Draw,PERSSON Jorgen (SWE) / WALDNER Jan-Ove (SWE),KLASEK Marek (CZE) / KOSTAL Radek (CZE),PERSSON Jorgen
World Table Tennis Championships Shanghai 2005,2005-04-30,MAZE Michael/TUGWELL Finn,CHENG Yinghua/LUPULESKU Ilija,4,0,"11,11,14,11|4,7,12,3",R64,WORLD_CHAMPIONSHIPS,MD,948,Main Draw,MAZE Michael (DEN) / TUGWELL Finn (DEN),CHENG Yinghua (USA) / LUPULESKU Ilija (USA),MAZE Michael
World Table Tennis Championships Shanghai 2005,2005-04-30,MAZE Michael/TUGWELL Finn,CARNEROS Alfredo/DURAN Marc,4,3,"7,4,11,4,11,12,11|11,11,9,11,6,10,9",R32,WORLD_CHAMPIONSHIPS,MD,948,Main Draw,MAZE Michael (DEN) / TUGWELL Finn (DEN),CARNEROS Alfredo (ESP) / DURAN Marc (ESP),MAZE Michael
World Table Tennis Championships Shanghai 2005,2005-04-30,BOLL Timo/SUSS Christian,MAZE Michael/TUGWELL Finn,4,2,"11,11,14,6,6,11|8,9,12,11,11,9",R16,WORLD_CHAMPIONSHIPS,MD,948,Main Draw,BOLL Timo (GER) / SUSS Christian (GER),MAZE Michael (DEN) / TUGWELL Finn (DEN),BOLL Timo
World Table Tennis Championships Shanghai 2005,2005-04-30,HANDOYO Reno/HUSSEIN Muhammad,DRINKHALL Paul/KNIGHT Darius,3,1,"10,12,11,11|12,10,9,6",QR128,WORLD_CHAMPIONSHIPS,MD,948,Qualification,HANDOYO Reno (INA) / HUSSEIN Muhammad (INA),DRINKHALL Paul (ENG) / KNIGHT Darius (ENG),HANDOYO Reno
World Table Tennis Championships Shanghai 2005,2005-04-30,CARNEROS Alfredo/DURAN Marc,KORBEL Petr/PAVELKA Tomas,4,2,"11,9,9,11,14,11|9,11,11,7,12,9",R64,WORLD_CHAMPIONSHIPS,MD,948,Main Draw,CARNEROS Alfredo (ESP) / DURAN Marc (ESP),KORBEL Petr (CZE) / PAVELKA Tomas (CZE),CARNEROS Alfredo
World Table Tennis Championships Shanghai 2005,2005-04-30,GRUJIC Slobodan/KARAKASEVIC Aleksandar,HE Zhiwen/MACHADO Carlos,4,3,"11,9,8,10,11,11,11|9,11,11,12,9,9,5",R32,WORLD_CHAMPIONSHIPS,MD,948,Main Draw,GRUJIC Slobodan (SRB) / KARAKASEVIC Aleksandar (SRB),HE Zhiwen (ESP) / MACHADO Carlos (ESP),GRUJIC Slobodan
World Table Tennis Championships Shanghai 2005,2005-04-30,CARNEROS Alfredo/DURAN Marc,ROY Soumyadeep/SAHA Subhajit,3,0,"11,11,11|6,9,4",QR32,WORLD_CHAMPIONSHIPS,MD,948,Qualification,CARNEROS Alfredo (ESP) / DURAN Marc (ESP),ROY Soumyadeep (IND) / SAHA Subhajit (IND),CARNEROS Alfredo
World Table Tennis Championships Shanghai 2005,2005-04-30,BENTSEN Allan/MONRAD Martin,BERTIN Christophe/BOBILLIER Loic,4,2,"11,11,9,4,12,11|7,8,11,11,10,6",R64,WORLD_CHAMPIONSHIPS,MD,948,Main Draw,BENTSEN Allan (DEN) / MONRAD Martin (DEN),BERTIN Christophe (FRA) / BOBILLIER Loic (FRA),BENTSEN Allan
World Table Tennis Championships Shanghai 2005,2005-04-30,FEJER-KONNERTH Zoltan/STEGER Bastian,GRIGOREV Artur/SKACHKOV Kirill,4,0,"11,11,13,11|8,5,11,6",R64,WORLD_CHAMPIONSHIPS,MD,948,Main Draw,FEJER-KONNERTH Zoltan (GER) / STEGER Bastian (GER),GRIGOREV Artur (RUS) / SKACHKOV Kirill (RUS),FEJER-KONNERTH Zoltan
World Table Tennis Championships Shanghai 2005,2005-04-30,CHILA Patrick/ELOI Damien,FEJER-KONNERTH Zoltan/STEGER Bastian,4,2,"12,8,11,8,11,11|10,11,6,11,6,5",R32,WORLD_CHAMPIONSHIPS,MD,948,Main Draw,CHILA Patrick (FRA) / ELOI Damien (FRA),FEJER-KONNERTH Zoltan (GER) / STEGER Bastian (GER),CHILA Patrick
World Table Tennis Championships Shanghai 2005,2005-04-30,KONG Linghui/WANG Hao,BOLL Timo/SUSS Christian,4,1,"11,11,11,7,11|9,3,9,11,6",F,WORLD_CHAMPIONSHIPS,MD,948,Main Draw,KONG Linghui (CHN) / WANG Hao (CHN),BOLL Timo (GER) / SUSS Christian (GER),KONG Linghui
World Table Tennis Championships Shanghai 2005,2005-04-30,WANG Liqin/YAN Sen,JACOBS David/MARDIYONO Yon,4,3,"11,11,8,11,9,11,11|13,2,11,1,11,2,5",R64,WORLD_CHAMPIONSHIPS,MD,948,Main Draw,WANG Liqin (CHN) / YAN Sen (CHN),JACOBS David (INA) / MARDIYONO Yon (INA),WANG Liqin
World Table Tennis Championships Shanghai 2005,2005-04-30,JACOBS David/MARDIYONO Yon,LKHAGVADORJ Altantulga/ENKHBAT Lkhagvasuren,3,0,"11,11,11|2,5,6",QR128,WORLD_CHAMPIONSHIPS,MD,948,Qualification,JACOBS David (INA) / MARDIYONO Yon (INA),LKHAGVADORJ Altantulga (MGL) / ENKHBAT Lkhagvasuren (MGL),JACOBS David
World Table Tennis Championships Shanghai 2005,2005-04-30,ROY Soumyadeep/SAHA Subhajit,HANDOYO Reno/HUSSEIN Muhammad,3,2,"6,11,11,8,11|12,6,9,11,6",QR64,WORLD_CHAMPIONSHIPS,MD,948,Qualification,ROY Soumyadeep (IND) / SAHA Subhajit (IND),HANDOYO Reno (INA) / HUSSEIN Muhammad (INA),ROY Soumyadeep
World Table Tennis Championships Shanghai 2005,2005-04-30,CHIU Carlos Alfonso/MUNOZ Guillermo,BAYRAMPOUR ARALLO Mohammad/MALMIRI Vahed,3,0,,QR128,WORLD_CHAMPIONSHIPS,MD,948,Qualification,CHIU Carlos Alfonso (MEX) / MUNOZ Guillermo (MEX),BAYRAMPOUR ARALLO Mohammad (IRI) / MALMIRI Vahed (IRI),CHIU Carlos Alfonso
World Table Tennis Championships Shanghai 2005,2005-04-30,AL-HASAN Ali/AL-HASAN Ibrahem,AHADI Mehran/AKHLAGHPASAND Mohammadreza,3,0,,QR128,WORLD_CHAMPIONSHIPS,MD,948,Qualification,AL-HASAN Ali (KUW) / AL-HASAN Ibrahem (KUW),AHADI Mehran (IRI) / AKHLAGHPASAND Mohammadreza (USA),AL-HASAN Ali
World Table Tennis Championships Shanghai 2005,2005-04-30,PETURSSON Tryggvi Aki/STEPHENSEN Gudmundur,TAROCCO Andrea/CHOI Kichan,3,1,"10,11,13,11|12,8,11,9",QR128,WORLD_CHAMPIONSHIPS,MD,948,Qualification,PETURSSON Tryggvi Aki (ISL) / STEPHENSEN Gudmundur (ISL),TAROCCO Andrea (ITA) / CHOI Kichan (KOR),PETURSSON Tryggvi Aki
World Table Tennis Championships Shanghai 2005,2005-04-30,CHONG Chit Sheng/KHO Mao Sheng,ABRAMOV Isaak/SHARON Yaniv,3,0,,QR64,WORLD_CHAMPIONSHIPS,MD,948,Qualification,CHONG Chit Sheng (MAS) / KHO Mao Sheng (MAS),ABRAMOV Isaak (ISR) / SHARON Yaniv (ISR),CHONG Chit Sheng
World Table Tennis Championships Shanghai 2005,2005-04-30,MONDELLO Massimiliano/YANG Min,CIOTI Constantin/FILIMON Andrei,4,1,"8,11,11,12,11|11,9,5,10,6",R64,WORLD_CHAMPIONSHIPS,MD,948,Main Draw,MONDELLO Massimiliano (ITA) / YANG Min (ITA),CIOTI Constantin (ROU) / FILIMON Andrei (ROU),MONDELLO Massimiliano
World Table Tennis Championships Shanghai 2005,2005-04-30,WANG Liqin/YAN Sen,MONDELLO Massimiliano/YANG Min,4,0,"11,11,11,11|4,3,6,3",R32,WORLD_CHAMPIONSHIPS,MD,948,Main Draw,WANG Liqin (CHN) / YAN Sen (CHN),MONDELLO Massimiliano (ITA) / YANG Min (ITA),WANG Liqin
World Table Tennis Championships Shanghai 2005,2005-04-30,HE Zhiwen/MACHADO Carlos,MIZUTANI Jun/YOSHIDA Kaii,4,2,"7,13,12,11,11,13|11,11,10,13,7,11",R64,WORLD_CHAMPIONSHIPS,MD,948,Main Draw,HE Zhiwen (ESP) / MACHADO Carlos (ESP),MIZUTANI Jun (JPN) / YOSHIDA Kaii (JPN),HE Zhiwen
